------------------------------------------------------------
Client connecting to 10.4.4.2, TCP port 5001 with pid 2506
TCP window size: 43.8 KByte (default)
------------------------------------------------------------
[  3] local 10.4.4.4 port 51898 connected with 10.4.4.2 port 5001
[ ID] Interval        Transfer    Bandwidth       Write/Err  Rtry    Cwnd/RTT
[  3] 53.20-53.30 sec   324 KBytes  26.5 Mbits/sec  2764/0          0     1633K/779204 us
[  3] 53.30-53.40 sec   250 KBytes  20.5 Mbits/sec  2137/0          0     1634K/810190 us
[  3] 53.40-53.50 sec   293 KBytes  24.0 Mbits/sec  2498/1          0     1634K/806096 us
[  3] 53.50-53.60 sec   136 KBytes  11.1 Mbits/sec  1159/0          0     1634K/796965 us
[  3] 53.60-53.70 sec   331 KBytes  27.1 Mbits/sec  2825/0          0     1634K/802027 us
[  3] 53.70-53.80 sec  80.6 KBytes  6.60 Mbits/sec  689/0          0     1634K/810357 us
[  3] 53.80-53.90 sec  87.7 KBytes  7.18 Mbits/sec  749/0          0     1634K/812560 us
[  3] 53.90-54.00 sec   129 KBytes  10.5 Mbits/sec  1099/0          0     1634K/808501 us
[  3] 54.00-54.10 sec   131 KBytes  10.8 Mbits/sec  1122/0          0     1634K/782794 us
[  3] 54.10-54.20 sec   249 KBytes  20.4 Mbits/sec  2126/0          0     1636K/817224 us
[  3] 54.20-54.30 sec   285 KBytes  23.4 Mbits/sec  2436/0          0     1636K/773024 us
[  3] 54.30-54.40 sec   393 KBytes  32.2 Mbits/sec  3357/0          0     1636K/767039 us
[  3] 54.40-54.50 sec   310 KBytes  25.4 Mbits/sec  2643/1          0     1636K/758103 us
[  3] 54.50-54.60 sec  0.00 Bytes  0.00 bits/sec  0/1          0     1636K/786567 us
[  3] 54.60-54.70 sec  90.5 KBytes  7.41 Mbits/sec  773/1          0     1636K/800827 us
[  3] 54.70-54.80 sec   177 KBytes  14.5 Mbits/sec  1510/0          0     1637K/797433 us
[  3] 54.80-54.90 sec  70.7 KBytes  5.79 Mbits/sec  604/0          0     1637K/793104 us
[  3] 54.90-55.00 sec   307 KBytes  25.1 Mbits/sec  2620/0          0     1637K/792613 us
[  3] 55.00-55.10 sec   291 KBytes  23.9 Mbits/sec  2487/0          0     1638K/786272 us
[  3] 55.10-55.20 sec   201 KBytes  16.4 Mbits/sec  1714/0          0     1638K/784805 us
[  3] 55.20-55.30 sec   279 KBytes  22.8 Mbits/sec  2378/0          0     1640K/796867 us
[  3] 55.30-55.40 sec   171 KBytes  14.0 Mbits/sec  1461/1          0     1640K/797126 us
[  3] 55.40-55.50 sec   133 KBytes  10.9 Mbits/sec  1135/0          0     1640K/791178 us
[  3] 55.50-55.60 sec   154 KBytes  12.6 Mbits/sec  1316/1          0     1641K/788467 us
[  3] 55.60-55.70 sec   250 KBytes  20.5 Mbits/sec  2137/0          0     1641K/787596 us
[  3] 55.70-55.80 sec  0.00 Bytes  0.00 bits/sec  0/1          0     1643K/786759 us
[  3] 55.80-55.90 sec   250 KBytes  20.5 Mbits/sec  2137/0          0     1644K/810389 us
[  3] 55.90-56.00 sec   355 KBytes  29.1 Mbits/sec  3030/0          0     1644K/814438 us
[  3] 56.00-56.10 sec   123 KBytes  10.1 Mbits/sec  1050/0          0     1647K/791904 us
[  3] 56.10-56.20 sec   276 KBytes  22.6 Mbits/sec  2354/0          0     1647K/821140 us
[  3] 56.20-56.30 sec   222 KBytes  18.2 Mbits/sec  1894/0          0     1648K/804258 us
[  3] 56.30-56.40 sec  84.9 KBytes  6.96 Mbits/sec  726/0          0     1650K/842798 us
[  3] 56.40-56.50 sec   170 KBytes  13.9 Mbits/sec  1449/0          0     1651K/839151 us
[  3] 56.50-56.60 sec   150 KBytes  12.3 Mbits/sec  1280/0          0     1651K/854698 us
[  3] 56.60-56.70 sec  89.1 KBytes  7.30 Mbits/sec  760/1          0     1654K/834754 us
[  3] 56.70-56.80 sec   327 KBytes  26.8 Mbits/sec  2789/0          0     1655K/850134 us
[  3] 56.80-56.90 sec   171 KBytes  14.0 Mbits/sec  1463/0          0     1657K/845018 us
[  3] 56.90-57.00 sec   239 KBytes  19.6 Mbits/sec  2038/0          0     1660K/867348 us
[  3] 57.00-57.10 sec   263 KBytes  21.5 Mbits/sec  2245/0          0     1662K/884690 us
[  3] 57.10-57.20 sec   144 KBytes  11.8 Mbits/sec  1227/0          0     1664K/877113 us
[  3] 57.20-57.30 sec   109 KBytes  8.96 Mbits/sec  934/0          0     1665K/877814 us
[  3] 57.30-57.40 sec   157 KBytes  12.9 Mbits/sec  1341/0          0     1668K/881049 us
[  3] 57.40-57.50 sec   151 KBytes  12.4 Mbits/sec  1292/0          0     1668K/883789 us
[  3] 57.50-57.60 sec   100 KBytes  8.22 Mbits/sec  857/0          0     1672K/888521 us
[  3] 57.60-57.70 sec   320 KBytes  26.2 Mbits/sec  2728/0          0     1677K/894778 us
[  3] 57.70-57.80 sec   170 KBytes  13.9 Mbits/sec  1449/0          0     1678K/891564 us
[  3] 57.80-57.90 sec   225 KBytes  18.4 Mbits/sec  1920/0          0     1684K/892548 us
[  3] 57.90-58.00 sec   242 KBytes  19.8 Mbits/sec  2064/0          0     1686K/878550 us
[  3] 58.00-58.10 sec   184 KBytes  15.1 Mbits/sec  1568/0          0     1689K/897165 us
[  3] 58.10-58.20 sec   116 KBytes  9.51 Mbits/sec  992/0          0     1692K/901392 us
[  3] 58.20-58.30 sec   154 KBytes  12.6 Mbits/sec  1316/0          0     1695K/898610 us
[  3] 58.30-58.40 sec   141 KBytes  11.6 Mbits/sec  1207/1          0     1699K/895910 us
[  3] 58.40-58.50 sec   120 KBytes  9.85 Mbits/sec  1026/0          0     1702K/893766 us
[  3] 58.50-58.60 sec   290 KBytes  23.7 Mbits/sec  2474/0          0     1709K/890727 us
[  3] 58.60-58.70 sec   192 KBytes  15.8 Mbits/sec  1643/0          0     1712K/884723 us
[  3] 58.70-58.80 sec   211 KBytes  17.2 Mbits/sec  1798/0          0     1718K/894028 us
[  3] 58.80-58.90 sec   307 KBytes  25.1 Mbits/sec  2619/0          0     1725K/888643 us
[  3] 58.90-59.00 sec   146 KBytes  12.0 Mbits/sec  1246/0          0     1726K/891577 us
[  3] 59.00-59.10 sec   124 KBytes  10.2 Mbits/sec  1061/0          0     1730K/900582 us
[  3] 59.10-59.20 sec   140 KBytes  11.5 Mbits/sec  1196/0          0     1736K/900007 us
[  3] 59.20-59.30 sec   164 KBytes  13.4 Mbits/sec  1401/0          0     1740K/903440 us
[  3] 59.30-59.40 sec   103 KBytes  8.46 Mbits/sec  881/0          0     1744K/901004 us
[  3] 59.40-59.50 sec   293 KBytes  24.0 Mbits/sec  2498/1          0     1753K/903732 us
[  3] 59.50-59.60 sec   162 KBytes  13.2 Mbits/sec  1379/0          0     1757K/908991 us
[  3] 59.60-59.70 sec   213 KBytes  17.5 Mbits/sec  1820/0          0     1766K/909401 us
[  3] 59.70-59.80 sec   313 KBytes  25.6 Mbits/sec  2668/0          0     1776K/916966 us
[  3] 59.80-59.90 sec   153 KBytes  12.5 Mbits/sec  1303/0          0     1781K/915744 us
[  3] 59.90-60.00 sec   175 KBytes  14.4 Mbits/sec  1498/0          0     1784K/927871 us
[  3] 0.00-60.02 sec   107 MBytes  14.9 Mbits/sec  934346/148       1938     1784K/927871 us
